view,in_use_features,reducer,reduce_on,transforms,scaler,n_components,reducer_datasets,train_datasets,test_datasets,fold,user_id,estimator,accuracy (mean),accuracy (std),balanced accuracy (mean),balanced accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score weighted (mean),f1-score weighted (std),geometric mean (mean)
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,uci,,,knn-5,0.36428571428571427,0.0,0.36428571428571427,0.0,0.31619758133387976,0.0,0.37943709760065575,0.0,0.4109230044211702
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,uci,,,svm-rbf-C1.0,0.4642857142857143,0.0,0.46428571428571425,0.0,0.42494872475129836,0.0,0.4249487247512983,0.0,0.5104169462238104
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,uci,,,decision_tree-gini,0.3142857142857143,0.0,0.3142857142857143,0.0,0.26193721719457014,0.0,0.31432466063348413,0.0,0.33070391495275553
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",kuhar,kuhar,,,random_forest-100,0.8690476190476191,0.0,0.8690476190476191,0.0,0.8683435896385925,0.0,0.8683435896385923,0.0,0.869132178813238
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",kuhar,kuhar,,,knn-5,0.9107142857142857,0.0,0.9107142857142857,0.0,0.9099454638928323,0.0,0.9099454638928322,0.0,0.9114290701322073
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",kuhar,kuhar,,,svm-rbf-C1.0,0.7797619047619048,0.0,0.7797619047619048,0.0,0.7227859610838334,0.0,0.7227859610838334,0.0,0.7437805183382121
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",kuhar,kuhar,,,decision_tree-gini,0.7738095238095238,0.0,0.7738095238095237,0.0,0.762388181370932,0.0,0.762388181370932,0.0,0.771324354471167
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",kuhar,realworld_waist,,,random_forest-100,0.6130952380952381,0.0,0.6130952380952381,0.0,0.6111151869683911,0.0,0.6111151869683911,0.0,0.6380327906931078
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",kuhar,realworld_waist,,,knn-5,0.5297619047619048,0.0,0.5297619047619048,0.0,0.5047303186847293,0.0,0.5047303186847294,0.0,0.5625375269493113
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",kuhar,realworld_waist,,,svm-rbf-C1.0,0.6726190476190477,0.0,0.6726190476190476,0.0,0.6624490371715677,0.0,0.6624490371715677,0.0,0.6932206356850844
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",kuhar,realworld_waist,,,decision_tree-gini,0.5654761904761905,0.0,0.5654761904761905,0.0,0.5528740034629988,0.0,0.5528740034629988,0.0,0.591019597210762
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,motionsense,,,random_forest-100,0.5416666666666666,0.0,0.5416666666666666,0.0,0.49851570967762865,0.0,0.49851570967762865,0.0,0.6031206563208683
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,motionsense,,,knn-5,0.4166666666666667,0.0,0.4166666666666667,0.0,0.4065645465645466,0.0,0.4065645465645466,0.0,0.45135766902802493
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,motionsense,,,svm-rbf-C1.0,0.5535714285714286,0.0,0.5535714285714286,0.0,0.4946681961123553,0.0,0.49466819611235524,0.0,0.5780061848976404
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,motionsense,,,decision_tree-gini,0.39285714285714285,0.0,0.3928571428571428,0.0,0.3767094693174427,0.0,0.37670946931744276,0.0,0.39335286184658996
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_thigh,motionsense,,,random_forest-100,0.7678571428571429,0.0,0.7678571428571429,0.0,0.7665886499084212,0.0,0.7665886499084212,0.0,0.7729951914828139
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_thigh,motionsense,,,knn-5,0.7678571428571429,0.0,0.7678571428571429,0.0,0.7666370840447386,0.0,0.7666370840447385,0.0,0.7679685803707468
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_thigh,motionsense,,,svm-rbf-C1.0,0.6964285714285714,0.0,0.6964285714285715,0.0,0.6793961399224558,0.0,0.6793961399224557,0.0,0.7194157171070443
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_thigh,motionsense,,,decision_tree-gini,0.6309523809523809,0.0,0.6309523809523809,0.0,0.6229739475193624,0.0,0.6229739475193624,0.0,0.636537282108757
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,realworld_thigh,,,random_forest-100,0.4166666666666667,0.0,0.4166666666666667,0.0,0.358628730721754,0.0,0.358628730721754,0.0,0.4453065839617022
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,realworld_thigh,,,knn-5,0.44047619047619047,0.0,0.44047619047619047,0.0,0.4175054826265861,0.0,0.4175054826265862,0.0,0.5058278219340359
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,realworld_thigh,,,svm-rbf-C1.0,0.5595238095238095,0.0,0.5595238095238096,0.0,0.5154252589397247,0.0,0.5154252589397246,0.0,0.5716755434650285
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,realworld_thigh,,,decision_tree-gini,0.3869047619047619,0.0,0.3869047619047619,0.0,0.3284133803651858,0.0,0.3284133803651858,0.0,0.37482782160203004
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,uci,,,random_forest-100,0.5785714285714286,0.0,0.5785714285714285,0.0,0.5405046985534792,0.0,0.540504698553479,0.0,0.6252296942214364
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,uci,,,knn-5,0.55,0.0,0.5499999999999999,0.0,0.5190536797279037,0.0,0.5190536797279037,0.0,0.5656805684257729
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,uci,,,svm-rbf-C1.0,0.5142857142857142,0.0,0.5142857142857142,0.0,0.4361354091246123,0.0,0.43613540912461235,0.0,0.5879703060270886
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,uci,,,decision_tree-gini,0.5071428571428571,0.0,0.5071428571428572,0.0,0.41378172051546663,0.0,0.49653806461856,0.0,0.5201775665791449
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,realworld_thigh,,,random_forest-100,0.5,0.0,0.5,0.0,0.4572596678485327,0.0,0.4572596678485327,0.0,0.48667316108630176
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,realworld_thigh,,,knn-5,0.44047619047619047,0.0,0.4404761904761904,0.0,0.41821196089771945,0.0,0.41821196089771934,0.0,0.4765945706065801
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,realworld_thigh,,,svm-rbf-C1.0,0.5535714285714286,0.0,0.5535714285714286,0.0,0.5049278287796108,0.0,0.5049278287796108,0.0,0.5741902095753474
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,realworld_thigh,,,decision_tree-gini,0.49404761904761907,0.0,0.49404761904761907,0.0,0.48385292649123457,0.0,0.48385292649123457,0.0,0.5114163739233787
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,uci,,,random_forest-100,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8567794428330002,0.0,0.8567794428330001,0.0,0.8579681391663486
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,uci,,,knn-5,0.7714285714285715,0.0,0.7714285714285714,0.0,0.7706595044299962,0.0,0.7706595044299962,0.0,0.7730082431451268
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,uci,,,svm-rbf-C1.0,0.7857142857142857,0.0,0.7857142857142858,0.0,0.7272903673577147,0.0,0.7272903673577147,0.0,0.8320548485141833
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,uci,,,decision_tree-gini,0.8,0.0,0.8,0.0,0.8008104356111947,0.0,0.8008104356111946,0.0,0.8041227211404186
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,realworld_waist,,,random_forest-100,0.43452380952380953,0.0,0.43452380952380953,0.0,0.36927749075758515,0.0,0.3692774907575852,0.0,0.47750944678118334
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,realworld_waist,,,knn-5,0.38095238095238093,0.0,0.38095238095238093,0.0,0.3338574823868941,0.0,0.33385748238689417,0.0,0.3929010154512667
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,realworld_waist,,,svm-rbf-C1.0,0.4642857142857143,0.0,0.46428571428571425,0.0,0.43514566528193743,0.0,0.4351456652819375,0.0,0.5159628159100595
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_thigh,realworld_waist,,,decision_tree-gini,0.3392857142857143,0.0,0.33928571428571425,0.0,0.34405903678984884,0.0,0.3440590367898488,0.0,0.3712346245366296
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",wisdm,motionsense,,,random_forest-100,0.6011904761904762,0.0,0.6011904761904762,0.0,0.48088009397307313,0.0,0.5610267763019186,0.0,0.5683478876224576
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",wisdm,motionsense,,,knn-5,0.5773809523809523,0.0,0.5773809523809524,0.0,0.4641476749851134,0.0,0.5415056208159656,0.0,0.5472285529751093
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",wisdm,motionsense,,,svm-rbf-C1.0,0.5119047619047619,0.0,0.511904761904762,0.0,0.3796756834638237,0.0,0.44295496404112766,0.0,0.49665645709086237
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",wisdm,motionsense,,,decision_tree-gini,0.5654761904761905,0.0,0.5654761904761906,0.0,0.44952057746175395,0.0,0.5244406737053796,0.0,0.5301286926549195
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",uci,uci,,,random_forest-100,0.9142857142857143,0.0,0.9142857142857143,0.0,0.9140590987959409,0.0,0.9140590987959408,0.0,0.9160349759423129
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",uci,uci,,,knn-5,0.8214285714285714,0.0,0.8214285714285714,0.0,0.8185998098163998,0.0,0.8185998098163997,0.0,0.8277829089581397
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",uci,uci,,,svm-rbf-C1.0,0.7785714285714286,0.0,0.7785714285714285,0.0,0.727493315405676,0.0,0.7274933154056757,0.0,0.8227966745433096
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",uci,uci,,,decision_tree-gini,0.7857142857142857,0.0,0.7857142857142857,0.0,0.7846423217947133,0.0,0.7846423217947134,0.0,0.787730122541929
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,kuhar,,,random_forest-100,0.5416666666666666,0.0,0.5416666666666666,0.0,0.4854150664835217,0.0,0.4854150664835216,0.0,0.590017281846948
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,kuhar,,,knn-5,0.6428571428571429,0.0,0.6428571428571428,0.0,0.605374669377227,0.0,0.605374669377227,0.0,0.6975396782121951
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,kuhar,,,svm-rbf-C1.0,0.6011904761904762,0.0,0.6011904761904762,0.0,0.5217983260988573,0.0,0.5217983260988573,0.0,0.5724484548226156
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",realworld_waist,kuhar,,,decision_tree-gini,0.5952380952380952,0.0,0.5952380952380952,0.0,0.5616353953133624,0.0,0.5616353953133623,0.0,0.6255900047812084
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,realworld_waist,,,random_forest-100,0.8154761904761905,0.0,0.8154761904761906,0.0,0.8155777082782772,0.0,0.8155777082782772,0.0,0.8195587031218384
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,realworld_waist,,,knn-5,0.6785714285714286,0.0,0.6785714285714287,0.0,0.6807332859669583,0.0,0.6807332859669584,0.0,0.6874690459296818
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,realworld_waist,,,svm-rbf-C1.0,0.7202380952380952,0.0,0.7202380952380952,0.0,0.6878877574096204,0.0,0.6878877574096204,0.0,0.7651704025992352
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,realworld_waist,,,decision_tree-gini,0.6428571428571429,0.0,0.6428571428571429,0.0,0.6425226314324899,0.0,0.6425226314324899,0.0,0.6447058056428503
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_thigh,kuhar,,,random_forest-100,0.4583333333333333,0.0,0.4583333333333333,0.0,0.34646430570258263,0.0,0.34646430570258263,0.0,0.4350571127542046
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_thigh,kuhar,,,knn-5,0.5178571428571429,0.0,0.5178571428571429,0.0,0.42060456881288594,0.0,0.42060456881288594,0.0,0.4398647846499495
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_thigh,kuhar,,,svm-rbf-C1.0,0.4583333333333333,0.0,0.4583333333333333,0.0,0.36645119695967154,0.0,0.3664511969596715,0.0,0.37817663930472667
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_thigh,kuhar,,,decision_tree-gini,0.24404761904761904,0.0,0.24404761904761904,0.0,0.19890570396012897,0.0,0.19890570396012894,0.0,0.29227469741130035
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,kuhar,,,random_forest-100,0.40476190476190477,0.0,0.4047619047619048,0.0,0.3040881790881791,0.0,0.3040881790881791,0.0,0.3613627967356423
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,kuhar,,,knn-5,0.4880952380952381,0.0,0.48809523809523814,0.0,0.3848917983511977,0.0,0.3848917983511977,0.0,0.4886729353465222
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,kuhar,,,svm-rbf-C1.0,0.43452380952380953,0.0,0.43452380952380953,0.0,0.28890548502198987,0.0,0.28890548502198987,0.0,0.3106794171999495
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",uci,kuhar,,,decision_tree-gini,0.27976190476190477,0.0,0.27976190476190477,0.0,0.25184439002897424,0.0,0.25184439002897424,0.0,0.2747345172393717
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,uci,,,random_forest-100,0.6142857142857143,0.0,0.6142857142857142,0.0,0.5849062049062049,0.0,0.5849062049062048,0.0,0.6421531601686246
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,uci,,,knn-5,0.5571428571428572,0.0,0.5571428571428572,0.0,0.5249110069562464,0.0,0.5249110069562463,0.0,0.5635919774191436
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,uci,,,svm-rbf-C1.0,0.5214285714285715,0.0,0.5214285714285715,0.0,0.44637625520087526,0.0,0.4463762552008752,0.0,0.5774709451605564
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",realworld_waist,uci,,,decision_tree-gini,0.5071428571428571,0.0,0.5071428571428571,0.0,0.48826505405364884,0.0,0.48826505405364884,0.0,0.5028883782402307
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,realworld_waist,,,random_forest-100,0.32142857142857145,0.0,0.32142857142857145,0.0,0.27433900389424065,0.0,0.3200621712099474,0.0,0.36630122481584376
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,realworld_waist,,,knn-5,0.2916666666666667,0.0,0.29166666666666663,0.0,0.2429108485499463,0.0,0.2833959899749373,0.0,0.35802635429584007
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,realworld_waist,,,svm-rbf-C1.0,0.36904761904761907,0.0,0.36904761904761907,0.0,0.2733044578993122,0.0,0.3188552008825309,0.0,0.396004009336114
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,realworld_waist,,,decision_tree-gini,0.2619047619047619,0.0,0.2619047619047619,0.0,0.2174144672531769,0.0,0.25365021179537306,0.0,0.3055441288598819
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",motionsense,realworld_thigh,,,random_forest-100,0.6190476190476191,0.0,0.6190476190476192,0.0,0.5864270829104589,0.0,0.5864270829104589,0.0,0.6846479843563096
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",motionsense,realworld_thigh,,,knn-5,0.5595238095238095,0.0,0.5595238095238094,0.0,0.5213582210864819,0.0,0.521358221086482,0.0,0.5800836679201354
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",motionsense,realworld_thigh,,,svm-rbf-C1.0,0.6190476190476191,0.0,0.6190476190476191,0.0,0.5971106228470803,0.0,0.5971106228470803,0.0,0.6532582822344047
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",motionsense,realworld_thigh,,,decision_tree-gini,0.5833333333333334,0.0,0.5833333333333334,0.0,0.5710829754200597,0.0,0.5710829754200597,0.0,0.6098885039672276
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",wisdm,wisdm,,,random_forest-100,0.8071428571428572,0.0,0.8071428571428572,0.0,0.8056695410843492,0.0,0.8056695410843493,0.0,0.8080563859872716
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",wisdm,wisdm,,,knn-5,0.7785714285714286,0.0,0.7785714285714287,0.0,0.779244656271225,0.0,0.779244656271225,0.0,0.7815237066329492
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",wisdm,wisdm,,,svm-rbf-C1.0,0.7142857142857143,0.0,0.7142857142857142,0.0,0.6477693905928714,0.0,0.6477693905928714,0.0,0.6609595892130227
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-12,sensor,fft,no scaler,12,"uci, wisdm",wisdm,wisdm,,,decision_tree-gini,0.7214285714285714,0.0,0.7214285714285714,0.0,0.7184661586699455,0.0,0.7184661586699455,0.0,0.7199935407070585
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,wisdm,,,random_forest-100,0.35,0.0,0.35,0.0,0.2810161126907867,0.0,0.3934225577671014,0.0,0.458257569495584
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,wisdm,,,knn-5,0.34285714285714286,0.0,0.34285714285714286,0.0,0.2774388402295379,0.0,0.38841437632135306,0.0,0.4037915539577556
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,wisdm,,,svm-rbf-C1.0,0.44285714285714284,0.0,0.4428571428571429,0.0,0.27820718318614535,0.0,0.38949005646060336,0.0,0.5342838510094399
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-4,axis,fft,no scaler,4,"uci, wisdm",realworld_waist,wisdm,,,decision_tree-gini,0.32142857142857145,0.0,0.32142857142857145,0.0,0.24078494143468152,0.0,0.3370989180085541,0.0,0.34602904102993615
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",kuhar,kuhar,,,random_forest-100,0.8988095238095238,0.0,0.8988095238095237,0.0,0.8981116741038666,0.0,0.8981116741038667,0.0,0.8993523662590708
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",kuhar,kuhar,,,knn-5,0.8869047619047619,0.0,0.8869047619047619,0.0,0.8859562881033277,0.0,0.8859562881033278,0.0,0.8880830085626457
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",kuhar,kuhar,,,svm-rbf-C1.0,0.7380952380952381,0.0,0.7380952380952381,0.0,0.6794027228809837,0.0,0.6794027228809837,0.0,0.7007027939562462
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",kuhar,kuhar,,,decision_tree-gini,0.8154761904761905,0.0,0.8154761904761904,0.0,0.8127761251878484,0.0,0.8127761251878483,0.0,0.8194053289692977
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,kuhar,,,random_forest-100,0.4642857142857143,0.0,0.46428571428571425,0.0,0.36250808015513897,0.0,0.4229260935143288,0.0,0.47656384172332594
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,kuhar,,,knn-5,0.39285714285714285,0.0,0.39285714285714285,0.0,0.3178940886699507,0.0,0.3708764367816092,0.0,0.42324477744697764
standartized_inter_balanced,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",pca-24,all,fft,no scaler,24,"uci, wisdm",wisdm,kuhar,,,svm-rbf-C1.0,0.47619047619047616,0.0,0.4761904761904762,0.0,0.3364293085655315,0.0,0.39250085999312,0.0,0.4048826247099383
